category,storename,type,address,lot_address,postal_code,rating,latitude,longitude,images,hours,menu
논현역 카페,MADE in CAFE,베이커리,서울 강남구 봉은사로1길 39 유성빌딩 1층,논현동 165-17,06119,0.0,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240416_42%2F1713258760909Mkgxf_JPEG%2FKakaoTalk_20240416_170801543_01.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240416_40%2F1713258748742kTHPo_JPEG%2FKakaoTalk_20240416_170757463_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240423_71%2F1713860640517CBQbK_JPEG%2FIMG_1386.jpeg""]","{""목"": [""09:00 - 15:00""], ""금"": [""09:00 - 15:00""], ""토"": [""11:00 - 15:00""], ""일"": [""11:00 - 13:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""정기휴무 (매주 화요일)""], ""수"": [""09:00 - 15:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""MADE in CAFE 시그니처 커피 6000"", ""수제 매실에이드 6500"", ""수제 블루베리 에이드 6500"", ""생맥주 500CC 9000""]"
신사역 카페,마일스톤 커피,카페,서울 강남구 논현로159길 49,신사동 554-4,06033,4.63,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200604_8%2F15912405422364IGU7_JPEG%2FyNl1tP7ql63NU4QaM5gu-P7e.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190220_228%2F1550635655819bgdf1_JPEG%2FnqiXYt3Dr4cyr-tE0CYOvCi0.JPG.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180129_142%2F1517211621731wLSmN_JPEG%2F0IKS6NKGiwzBEkQOhfSnlEav.jpeg.jpg""]","{""목"": [""09:00 - 19:00""], ""금"": [""09:00 - 21:30""], ""토"": [""09:00 - 21:30""], ""일"": [""09:00 - 21:30""], ""월"": [""09:00 - 19:00""], ""화"": [""09:00 - 19:00""], ""수"": [""09:00 - 19:00"", ""- 금,토,일은 라스트오더 9PM 입니다"", ""접기"", ""영업시간 수정 제안하기""]}","[""플랫화이트 5500"", ""수제마스카포네티라미수 7000"", ""아몬드라떼 6000"", ""호주카푸치노 5800""]"
신사역 카페,듀자미,"카페,디저트","서울 강남구 도산대로11길 28 1, 2층",신사동 535-9,06034,4.31,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170829_175%2F150397030460530SfP_JPEG%2FmREqxnsW05Mck4kI7yr6IqUG.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170829_63%2F1503970314858Tf5tt_JPEG%2F8yhhZ6WB6S-rvuyGCQ9ft3ar.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200418_108%2F15872191131897dap0_JPEG%2FMNvRR3PcrRsAqEwxG7O4rzT-.jpeg.jpg""]","{""대체 정보"": ""매일\n12:00 - 21:30""}","[""보드라운 딸기 생크림케이크12센티 29000"", ""카라멜 소금케이크조각 7500"", ""카라멜 소금케이크홀 60000"", ""보드라운 딸기 생크림케이크조각 7500""]"
신사역 카페,SADDLER HAUS,와플,서울 강남구 도산대로17길 10 B1 새들러하우스,신사동 561-8,06037,4.55,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230413_149%2F1681376256167v4TDU_JPEG%2F%25BF%25CD%25C7%25C3%25B7%25CE%25B0%25ED%25B8%25DE%25C0%25CE.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230413_182%2F1681376593749vgJWK_JPEG%2F%25BF%25CD%25C7%25C3%25C1%25F8%25BF%25AD%25C0%25E5.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230416_111%2F1681651972183j3Qvm_JPEG%2FIMG_7388.jpeg""]","{""목"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""금"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""토"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""일"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""월"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""화"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""수"": [""10:00 - 19:00"", ""18:30 라스트오더"", ""- 매장 라스트오더 6시 / 포장 라스트오더 6시30분"", ""접기"", ""영업시간 수정 제안하기""]}","[""플레인세트 24300"", ""페스츄리 바게트 9700"", ""새들러슈페너 15500"", ""크림 치즈 6500""]"
신사역 카페,플라워아티장베이커리 가로수,베이커리,서울 강남구 압구정로2길 45 1층 플라워베이커리,신사동 517-5,06034,4.43,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181117_212%2F1542450228324fP6Ii_JPEG%2FfNOk05YgEaQvcUjoPRA8PWtN.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181117_171%2F1542450244870KOOWp_JPEG%2FJjkD3eva60EVe4fIMQasSf0N.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181117_159%2F1542450256481S9r46_JPEG%2FKS_intZtgq0z0HYuH0v8CRky.jpeg.jpg""]","{""목"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""금"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""토"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""일"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""월"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""화"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""수"": [""10:00 - 19:00"", ""18:30 라스트오더"", ""- 매장 라스트오더 6시 / 포장 라스트오더 6시30분"", ""접기"", ""영업시간 수정 제안하기""]}","[""바스크 끼리크림치즈 7500"", ""교토우지 말차크림치즈 8000"", ""발로나 밀크초콜렛크림치즈 8000"", ""까눌레 3200""]"
신사역 카페,에뚜왈 가로수길점,베이커리,서울 강남구 압구정로10길 35 지하1층,신사동 534-8,06028,4.51,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191109_137%2F1573260343236kFY5O_JPEG%2FpZlc-uo2_s9HTe1Ezmh0rIUq.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200101_31%2F1577868539660qvFFA_JPEG%2FJoBmBM7cBnfaxC4lb0iTOCaU.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAzMDJfMjcz%2FMDAxNjc3NzQ3MTgzNjIy.Mj3UyeN-QWd3k07_RUHRqoK9Bl3NUb8fm-xynbbYM6Yg.c3fZX4nHdXBFG5eNkWEbENO0QaJ_hPglNiphH5lMIfog.JPEG%2F8F45A948-EB4C-4170-A662-5698F530A386.jpeg""]","{""목"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""금"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""토"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""일"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""월"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""화"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""수"": [""10:00 - 19:00"", ""18:30 라스트오더"", ""- 매장 라스트오더 6시 / 포장 라스트오더 6시30분"", ""접기"", ""영업시간 수정 제안하기""]}","[""마들렌 2700"", ""마들렌 글라세 레몬 3200"", ""피낭시에 2700"", ""크루와상 3700""]"
신사역 카페,카페 공명 신사 가로수길점,카페,"서울 강남구 도산대로15길 32-4 지하1층, 1층, 2층, 3층",신사동 544-9,06033,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241028_113%2F1730105026006B9YRI_JPEG%2F%25B0%25F8%25B8%25ED_%25B0%25A1%25B7%25CE%25BC%25F6%25B1%25E6%25C1%25A1_023.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241024_138%2F1729749572254ASYiW_JPEG%2F5B269CB2-A577-4955-81F4-12628B5BF676.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241028_123%2F1730105025366O8otB_JPEG%2F%25B0%25F8%25B8%25ED_%25B0%25A1%25B7%25CE%25BC%25F6%25B1%25E6%25C1%25A1_003.jpg""]","{""대체 정보"": ""매일\n11:00 - 23:00\n22:30 라스트오더""}","[""비스킷슈 4600"", ""아메리카노 5000"", ""공명라떼 6500"", ""공명밀크티 6500""]"
신사역 카페,쇼토,"카페,디저트",서울 강남구 압구정로18길 14-6 1층,신사동 550-14,06029,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240630_115%2F1719737227184wydaf_JPEG%2FResized_20240629_145800.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220531_180%2F1653994837261oxqso_JPEG%2FED3AD0C9-48C2-48A3-96C9-0D36549697D5.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240630_221%2F1719737170999PtuLA_JPEG%2FResized_20240623_123842.jpeg""]","{""목"": [""12:00 - 20:00""], ""금"": [""12:00 - 20:00""], ""토"": [""12:00 - 20:00""], ""일"": [""12:00 - 20:00"", ""월(11/11)"", ""휴무""], ""화"": [""정기휴무 (매주 화요일)""], ""수"": [""12:00 - 20:00"", ""11/18 휴무"", ""접기"", ""영업시간 수정 제안하기""]}","[""딸기 쇼토 12000"", ""초코딸기 쇼토 12200"", ""마롱 쇼토 12800"", ""무화과흑당 쇼토 11800""]"
신사역 카페,이치서울,"카페,디저트",서울 강남구 강남대로158길 21 2층,신사동 508-6,06034,4.36,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220119_13%2F1642598255110SWpI4_JPEG%2F001.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220119_95%2F16425982501161UdP5_JPEG%2F007.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220119_283%2F164259824550124xcE_JPEG%2F004.jpg""]","{""목"": [""12:00 - 22:00""], ""금"": [""12:00 - 24:00""], ""토"": [""12:00 - 24:00""], ""일"": [""12:00 - 22:00""], ""월"": [""12:00 - 22:00""], ""화"": [""12:00 - 22:00""], ""수"": [""12:00 - 22:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""쑥 무화과 케이크 9500"", ""크림 모카 번 5500"", ""하이볼 8500"", ""파운드 케이크 7500""]"
신사역 카페,프론트서울,카페,서울 강남구 도산대로11길 29 1층 FRONT SEOUL,신사동 517-27,06034,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220821_128%2F1661072711544PPFdI_JPEG%2FKakaoTalk_20220818_123928227_13.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220821_55%2F1661072690682lVWvM_JPEG%2FKakaoTalk_20220818_123928227_04.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230422_31%2F1682128098298Kco4b_JPEG%2F1.jpg""]","{""목"": [""12:00 - 22:00""], ""금"": [""12:00 - 24:00""], ""토"": [""12:00 - 24:00""], ""일"": [""12:00 - 22:00""], ""월"": [""12:00 - 22:00""], ""화"": [""12:00 - 22:00""], ""수"": [""12:00 - 22:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""Banana Pudding Cake 13000"", ""Front Cream Latte 9500"", ""Front Berry Ade 9500"", ""Front Seoul Informal 18000""]"
신사역 카페,외계인방앗간 본점,베이커리,서울 강남구 논현로149길 19 정암빌라,논현동 9-5,06040,4.49,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170907_150%2F1504755738463zCqGO_JPEG%2Fd-ZWF6eFiHFYV2avPrkgGT2E.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170907_156%2F1504755738431FVvtd_JPEG%2FmRwQT-C-xza_lZTsX_KJ8h6L.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170907_2%2F15047557384717Yh8V_JPEG%2Ft8-XGq3-Dvf206PtxOdwmPap.jpg""]","{""목"": [""09:00 - 20:30"", ""20:00 라스트오더""], ""금"": [""09:00 - 20:30"", ""20:00 라스트오더""], ""토"": [""09:00 - 20:30"", ""20:00 라스트오더""], ""일"": [""09:00 - 19:30"", ""19:00 라스트오더""], ""월"": [""09:00 - 20:30"", ""20:00 라스트오더""], ""화"": [""09:00 - 20:30"", ""20:00 라스트오더""], ""수"": [""09:00 - 20:30"", ""20:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""귀족올리브빵 4200"", ""토마토 포카치아 6000"", ""먹물치즈식빵 6000"", ""명란김빵 5500""]"
신사역 카페,나따오비까 신사점,"카페,디저트",서울 강남구 압구정로2길 37 1층 나따오비까 신사점,신사동 519-28,06034,4.33,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160713_51%2F14683970677972xz9g_JPEG%2F176660506439030_0.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241008_134%2F1728398121411m48Cv_JPEG%2FIMG_2952.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241008_115%2F1728398122066fzK16_JPEG%2FIMG_6281.jpeg""]","{""목"": [""10:00 - 23:00"", ""22:50 라스트오더""], ""금"": [""10:00 - 23:00"", ""22:50 라스트오더""], ""토"": [""10:00 - 23:00"", ""22:50 라스트오더""], ""일"": [""10:00 - 22:00"", ""21:50 라스트오더""], ""월"": [""10:00 - 23:00"", ""22:50 라스트오더""], ""화"": [""10:00 - 23:00"", ""22:50 라스트오더""], ""수"": [""10:00 - 23:00"", ""22:50 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""시그니처라떼 5000"", ""아메리카노 3800"", ""에그타르트 클래식 3100"", ""고기볼타르트 3800""]"
신사역 카페,쁠로13,베이커리,서울 강남구 도산대로8길 13 1층,논현동 13-2,06039,4.46,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230609_6%2F1686316265553p3mVB_JPEG%2F%25C3%25A4%25B3%25CE_%25C0%25CC%25B9%25CC%25C1%25F6.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241014_242%2F1728911707705208D8_JPEG%2FKakaoTalk_20241010_122408208_01.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241014_49%2F1728911709706uddp1_JPEG%2FKakaoTalk_20241010_122408208_02.jpg""]","{""목"": [""08:00 - 22:00""], ""금"": [""08:00 - 22:00""], ""토"": [""08:00 - 20:00""], ""일"": [""정기휴무 (매주 일요일)""], ""월"": [""08:00 - 22:00""], ""화"": [""08:00 - 22:00""], ""수"": [""08:00 - 22:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""오리지널 크루아상 10"", ""산딸기크림치즈 크러핀 4""]"
신사역 카페,파치노 에스프레소 바,카페,서울 강남구 강남대로162길 37 1층(신사동),신사동 523-18,06028,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240125_12%2F1706158249436sJedR_JPEG%2F1.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240125_276%2F1706158249377mtgy9_JPEG%2F2.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240125_144%2F17061582494040xOxN_JPEG%2F3.jpg""]","{""목"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""금"": [""09:30 - 24:00"", ""23:45 라스트오더""], ""토"": [""12:00 - 24:00"", ""23:45 라스트오더""], ""일"": [""12:00 - 21:00"", ""20:45 라스트오더""], ""월"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""화"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""수"": [""09:30 - 21:00"", ""20:45 라스트오더"", ""- 야간영업 매장상황에 따라 조기마감이 있을 수 있습니다."", ""접기"", ""영업시간 수정 제안하기""]}","[""카페 파치노 4700"", ""파치노 제로 더블치즈케이크 6500"", ""오리지널 시가 휘낭시에 2800"", ""내추럴 와인 3400""]"
신사역 카페,카페 카이브 가로수길점,"카페,디저트","서울 강남구 압구정로10길 35-2 지하1층, 지상1층",신사동 534-12,06028,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241028_18%2F1730099182214jxUOS_JPEG%2F%25A1%25DA.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240902_71%2F172525285298262DBW_JPEG%2F%25BD%25BD%25B6%25F3%25C0%25CC%25B5%25E51.JPG"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231020_224%2F1697770618420A87QT_JPEG%2FKakaoTalk_20231018_171405276_02.jpg""]","{""목"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""금"": [""09:30 - 24:00"", ""23:45 라스트오더""], ""토"": [""12:00 - 24:00"", ""23:45 라스트오더""], ""일"": [""12:00 - 21:00"", ""20:45 라스트오더""], ""월"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""화"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""수"": [""09:30 - 21:00"", ""20:45 라스트오더"", ""- 야간영업 매장상황에 따라 조기마감이 있을 수 있습니다."", ""접기"", ""영업시간 수정 제안하기""]}","[""카이브 크림라떼 5800"", ""바닐라 크라우니 6000"", ""아몬드 핑거 스틱 2EA 1500"", ""가로아상 2900""]"
신사역 카페,샌드커피 논탄토 신사,카페,서울 강남구 도산대로17길 35 1F,신사동 544-23,06033,4.49,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170820_273%2F1503234638706A9ro0_JPEG%2FxxkRo2wQEuUsT85yTMvJiApv.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180729_275%2F1532853915425086mI_JPEG%2FdsWQLnqyENdGzWKOGxeBD2mT.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180729_281%2F1532853919340PBi5j_JPEG%2FciCxoNpDB6iCvj8uoq6GmpYk.jpg""]","{""목"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""금"": [""09:30 - 24:00"", ""23:45 라스트오더""], ""토"": [""12:00 - 24:00"", ""23:45 라스트오더""], ""일"": [""12:00 - 21:00"", ""20:45 라스트오더""], ""월"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""화"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""수"": [""09:30 - 21:00"", ""20:45 라스트오더"", ""- 야간영업 매장상황에 따라 조기마감이 있을 수 있습니다."", ""접기"", ""영업시간 수정 제안하기""]}","[""체즈베 5000"", ""골든 크림 라테 6500"", ""팝 멜로우 7000"", ""라떼 6000""]"
신사역 카페,테일러커피 신사점,카페,서울 강남구 강남대로160길 31 1F 테일러커피,신사동 521-17,06028,4.5,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240509_38%2F17152225760461oM2U_PNG%2FKakaoTalk_20240505_134702656.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240509_171%2F1715222575919xLFjq_PNG%2FKakaoTalk_20240505_134707386.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240509_244%2F1715222575701m8bzF_PNG%2FKakaoTalk_20240505_134710510.png""]","{""목"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""금"": [""09:30 - 24:00"", ""23:45 라스트오더""], ""토"": [""12:00 - 24:00"", ""23:45 라스트오더""], ""일"": [""12:00 - 21:00"", ""20:45 라스트오더""], ""월"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""화"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""수"": [""09:30 - 21:00"", ""20:45 라스트오더"", ""- 야간영업 매장상황에 따라 조기마감이 있을 수 있습니다."", ""접기"", ""영업시간 수정 제안하기""]}","[""Shakerato 7500"", ""Cream Mocha 7000"", ""Einspanner 6500"", ""Bluesy 6500""]"
신사역 카페,빽다방 빵연구소 신사사거리점,테이크아웃커피,서울 서초구 강남대로 605 휴먼타워 1층,잠원동 20-9,06526,4.46,37.518254400000004,127.01240284968915,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181012_85%2F153931267188241WOK_JPEG%2FdznMpJveg9izNsp0Fn74XSa_.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181012_17%2F15393126716866vlG5_JPEG%2FDrxPEybn6IjoNozW2hSXx3Nh.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzEwMjhfMTc0%2FMDAxNjk4NDkxMTQ5NzI0.6FGs4YTO7NwqigtEZQq374BasWGtkinCcRsP8fAhv8Qg.0g3ELPtCakgMUDIxVrfEDneBwCMAcj8dMBOuPxW6Mecg.JPEG%2Fupload_0fc4c8332508b66d47ec6a09005bc68f.jpg""]","{""목"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""금"": [""09:30 - 24:00"", ""23:45 라스트오더""], ""토"": [""12:00 - 24:00"", ""23:45 라스트오더""], ""일"": [""12:00 - 21:00"", ""20:45 라스트오더""], ""월"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""화"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""수"": [""09:30 - 21:00"", ""20:45 라스트오더"", ""- 야간영업 매장상황에 따라 조기마감이 있을 수 있습니다."", ""접기"", ""영업시간 수정 제안하기""]}","[""고구마라떼HOT 4300"", ""아메리카노ICED 2300"", ""아이스티샷추가아샷추 3800"", ""바닐라라떼ICED 4200""]"
신사역 카페,맥파이앤타이거 신사티룸,"카페,디저트",서울 강남구 논현로153길 44 클레어스서울 2F 맥파이앤타이거 신사티룸,신사동 555-12,06033,4.87,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240514_185%2F1715650205512G5Urn_JPEG%2FJrt7pfgx9s_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240911_276%2F1726050581016K9Eng_JPEG%2F%25B0%25A1%25C0%25BB%25C6%25BC%25C4%25DA%25BD%25BA_%25B4%25D9%25BD%25C4.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240911_294%2F1726050568149BiTz3_JPEG%2FDSCF8433.jpg""]","{""목"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""금"": [""09:30 - 24:00"", ""23:45 라스트오더""], ""토"": [""12:00 - 24:00"", ""23:45 라스트오더""], ""일"": [""12:00 - 21:00"", ""20:45 라스트오더""], ""월"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""화"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""수"": [""09:30 - 21:00"", ""20:45 라스트오더"", ""- 야간영업 매장상황에 따라 조기마감이 있을 수 있습니다."", ""접기"", ""영업시간 수정 제안하기""]}","[""계절의 티코스 35000""]"
